login_id,allowed_notifications,battles_played_total,battles_played,payer,date_id,dau,group
37,,6,0,False,10,0,group_2
38,,105,3,False,10,1,group_1
39,,16,0,False,10,0,group_2
40,,143,11,False,10,1,group_1
41,,427,22,False,10,1,group_2
42,,2,0,False,10,0,group_1
43,,3,0,False,10,0,group_2
44,,43,0,False,10,1,group_1
45,,2,0,False,10,0,group_2
46,,7,0,False,10,0,group_1
47,,10,0,False,10,0,group_2
48,,2,0,False,10,0,group_1
49,,2,0,False,10,0,group_2
50,,2,0,False,10,0,group_1
51,,18,0,False,10,0,group_2
52,,2,0,False,10,0,group_1
53,,2,0,False,10,0,group_2
54,,2,0,False,10,0,group_1
55,,2,0,False,10,0,group_2
56,,3,0,False,10,0,group_1
57,,4,0,False,10,0,group_2
58,,2,0,False,10,0,group_1
59,,3,0,False,10,0,group_2
60,,7,0,False,10,0,group_1
61,,105,9,False,10,1,group_2
62,,4,0,False,10,0,group_1
63,,20,0,False,10,0,group_2
64,,45,0,False,10,0,group_1
65,,1,0,False,10,0,group_2
66,,79,2,False,10,1,group_1
67,,2,0,False,10,0,group_2
68,,2,0,False,10,0,group_1
69,,13,0,False,10,0,group_2
70,,4,0,False,10,0,group_1
71,,3,0,False,10,0,group_2
72,,31,0,False,10,0,group_1
73,,2,0,False,10,0,group_2
74,,1,0,False,10,0,group_1
75,,12,0,False,10,0,group_2
76,,14,0,False,10,0,group_1
77,,18,0,False,10,0,group_2
78,,3,0,False,10,0,group_1
79,,11,0,False,10,1,group_2
80,,1,0,False,10,0,group_1
81,,42,1,False,10,1,group_2
82,,2,0,False,10,0,group_1
83,,5,0,False,10,0,group_2
84,,3,0,False,10,0,group_1
85,,3,0,False,10,0,group_2
86,,3,0,False,10,0,group_1
87,,30,0,False,10,0,group_2
88,,4,0,False,10,0,group_1
89,,44,0,True,10,0,group_2
90,,3,0,False,10,0,group_1
91,,23,0,False,10,0,group_2
92,,10,0,False,10,0,group_1
93,,2,0,False,10,0,group_2
94,,2,0,False,10,0,group_1
95,,4,0,False,10,0,group_2
96,,4,0,False,10,0,group_1
97,,3,0,False,10,0,group_2
98,,2,0,False,10,0,group_1
99,,51,0,False,10,0,group_2
100,,79,0,False,10,1,group_1
101,,14,0,False,10,0,group_2
102,,4,0,False,10,0,group_1
103,,6,0,False,10,0,group_2
104,,38,1,False,10,1,group_1
105,,105,4,True,10,1,group_2
106,,91,3,False,10,1,group_1
107,,35,0,False,10,0,group_2
108,,2,0,False,10,0,group_1
109,,21,0,False,10,0,group_2
110,,3,0,False,10,0,group_1
111,,5,0,False,10,0,group_2
112,,3,0,False,10,0,group_1
113,,8,0,False,10,0,group_2
114,,1,0,False,10,0,group_1
115,,0,0,False,10,0,group_2
116,,144,3,False,10,1,group_1
117,,15,0,False,10,0,group_2
118,,15,0,False,10,0,group_1
119,,98,3,False,10,1,group_2
120,,5,0,False,10,0,group_1
121,,80,3,True,10,1,group_2
122,,1,0,False,10,0,group_1
123,,5,0,False,10,0,group_2
124,,41,1,False,10,1,group_1
125,,12,0,False,10,0,group_2
126,,136,3,False,10,1,group_1
127,,13,0,False,10,0,group_2
128,,7,0,False,10,0,group_1
129,,2,0,False,10,0,group_2
130,,28,0,False,10,0,group_1
131,,11,0,False,10,0,group_2
132,,4,0,False,10,0,group_1
133,,108,4,False,10,1,group_2
134,,17,0,False,10,0,group_1
135,,97,0,False,10,1,group_2
136,,14,0,False,10,0,group_1
137,,3,0,False,10,0,group_2
138,,10,0,False,10,0,group_1
139,,14,0,False,10,0,group_2
140,,3,0,False,10,0,group_1
141,,3,0,False,10,0,group_2
142,,4,0,False,10,0,group_1
143,,15,0,False,10,0,group_2
144,,2,0,False,10,0,group_1
145,,9,0,False,10,0,group_2
146,,3,0,False,10,0,group_1
147,,8,0,False,10,0,group_2
148,,23,0,False,10,0,group_1
149,,149,1,True,10,1,group_2
150,,4,0,False,10,0,group_1
151,,4,0,False,10,0,group_2
152,,190,14,False,10,1,group_1
153,,20,0,False,10,0,group_2
154,,5,0,False,10,0,group_1
155,,1,0,False,10,0,group_2
156,,15,0,False,10,0,group_1
157,,22,3,False,10,1,group_2
158,,15,0,False,10,0,group_1
159,,2,0,False,10,0,group_2
160,,4,0,False,10,0,group_1
161,,24,0,False,10,0,group_2
162,,7,0,False,10,0,group_1
163,,39,0,False,10,1,group_2
164,,1,0,False,10,0,group_1
165,,19,1,False,10,1,group_2
166,,33,0,False,10,0,group_1
167,,2,0,False,10,0,group_2
168,,3,0,False,10,0,group_1
169,,5,0,False,10,0,group_2
170,,4,0,False,10,0,group_1
171,,0,0,False,10,0,group_2
172,,38,0,False,10,0,group_1
173,,28,0,True,10,1,group_2
174,,15,0,False,10,0,group_1
175,,1,0,False,10,0,group_2
176,,3,0,False,10,0,group_1
177,,4,0,False,10,0,group_2
178,,0,0,False,10,0,group_1
179,,4,0,False,10,0,group_2
180,,7,0,False,10,0,group_1
181,,5,0,False,10,0,group_2
182,,0,0,False,10,0,group_1
183,,93,0,False,10,1,group_2
184,,3,0,False,10,0,group_1
185,,9,0,False,10,0,group_2
186,,19,0,False,10,0,group_1
187,,5,0,True,10,0,group_2
188,,40,6,False,10,1,group_1
189,,11,0,False,10,0,group_2
190,,5,0,False,10,0,group_1
191,,3,0,False,10,0,group_2
192,,31,1,False,10,1,group_1
193,,68,2,False,10,1,group_2
194,,5,0,False,10,0,group_1
195,,6,0,False,10,0,group_2
196,,3,0,False,10,0,group_1
197,,4,0,False,10,0,group_2
198,,8,0,False,10,0,group_1
199,,4,0,False,10,0,group_2
200,,2,0,False,10,0,group_1
201,,25,0,False,10,0,group_2
202,,72,3,False,10,1,group_1
203,,27,0,False,10,0,group_2
204,,5,0,False,10,0,group_1
205,,32,0,False,10,1,group_2
206,,9,0,False,10,0,group_1
207,,148,6,False,10,1,group_2
208,,5,0,False,10,0,group_1
209,,5,0,False,10,0,group_2
210,,23,0,False,10,0,group_1
211,,4,0,False,10,0,group_2
212,,4,0,False,10,0,group_1
213,,2,0,False,10,0,group_2
214,,2,0,False,10,0,group_1
215,,4,0,False,10,0,group_2
216,,38,0,False,10,0,group_1
217,,34,1,False,10,1,group_2
218,,15,0,False,10,0,group_1
219,,3,0,False,10,0,group_2
220,,6,0,False,10,0,group_1
221,,4,0,False,10,0,group_2
222,,99,2,False,10,1,group_1
223,,1,0,False,10,0,group_2
224,,42,2,False,10,1,group_1
225,,132,7,False,10,1,group_2
226,,50,4,True,10,1,group_1
227,,6,0,False,10,0,group_2
228,,3,0,False,10,0,group_1
229,,1,0,False,10,0,group_2
230,,35,2,False,10,1,group_1
231,,43,1,False,10,1,group_2
232,,2,0,False,10,0,group_1
233,,2,0,False,10,0,group_2
234,,0,0,False,10,0,group_1
235,,15,0,False,10,0,group_2
236,,2,0,False,10,0,group_1
237,,4,0,False,10,0,group_2
238,,6,0,False,10,0,group_1
239,,3,0,False,10,0,group_2
240,,16,1,False,10,1,group_1
241,,5,0,False,10,0,group_2
242,,206,10,False,10,1,group_1
243,,157,6,False,10,1,group_2
244,,2,0,False,10,0,group_1
245,,2,0,False,10,0,group_2
246,,94,4,False,10,1,group_1
247,,9,0,False,10,0,group_2
248,,156,5,False,10,1,group_1
249,,3,0,False,10,0,group_2
250,,3,0,False,10,0,group_1
251,,17,0,False,10,0,group_2
252,,13,0,False,10,0,group_1
253,,5,0,False,10,0,group_2
254,,0,0,False,10,0,group_1
255,,1,0,False,10,0,group_2
256,,0,0,False,10,0,group_1
257,,138,5,True,10,1,group_2
258,,0,0,False,10,0,group_1
259,,9,0,False,10,0,group_2
260,,2,0,False,10,0,group_1
261,,2,0,False,10,0,group_2
262,,20,0,False,10,0,group_1
263,,2,0,False,10,0,group_2
264,,6,0,False,10,0,group_1
265,,3,0,False,10,0,group_2
266,,10,0,False,10,0,group_1
267,,5,0,False,10,0,group_2
268,,32,0,False,10,0,group_1
269,,186,15,False,10,1,group_2
270,,29,2,False,10,1,group_1
271,,3,0,False,10,0,group_2
272,,7,0,False,10,0,group_1
273,,192,20,False,10,1,group_2
274,,6,0,False,10,0,group_1
275,,38,1,False,10,1,group_2
276,,117,11,False,10,1,group_1
277,,76,0,False,10,0,group_2
278,,25,0,False,10,0,group_1
279,,2,0,False,10,0,group_2
280,,2,0,False,10,0,group_1
281,,8,0,False,10,0,group_2
282,,40,0,False,10,0,group_1
283,,8,0,False,10,0,group_2
284,,5,0,False,10,0,group_1
285,,2,0,False,10,0,group_2
286,,2,0,False,10,0,group_1
287,,43,0,False,10,1,group_2
288,,7,0,False,10,0,group_1
289,,6,0,False,10,0,group_2
290,,33,1,False,10,1,group_1
291,,2,0,False,10,0,group_2
292,,4,0,False,10,0,group_1
293,,6,0,False,10,0,group_2
294,,8,0,False,10,0,group_1
295,,191,10,False,10,1,group_2
296,,3,0,False,10,0,group_1
297,,3,0,False,10,0,group_2
298,,126,5,False,10,1,group_1
299,,2,0,False,10,0,group_2
300,,4,0,False,10,0,group_1
301,,2,0,False,10,0,group_2
302,,2,0,False,10,0,group_1
303,,114,3,False,10,1,group_2
304,,22,0,False,10,0,group_1
305,,7,0,False,10,0,group_2
306,,4,0,False,10,0,group_1
307,,0,0,False,10,0,group_2
308,,7,0,False,10,0,group_1
309,,4,0,False,10,0,group_2
310,,12,2,False,10,1,group_1
311,,14,0,False,10,0,group_2
312,,42,0,False,10,1,group_1
313,,3,0,False,10,0,group_2
314,,4,0,True,10,0,group_1
315,,2,0,False,10,0,group_2
316,,6,0,False,10,0,group_1
317,,6,0,True,10,0,group_2
318,,33,0,False,10,0,group_1
319,,28,1,False,10,1,group_2
320,,6,0,False,10,0,group_1
321,,79,13,False,10,1,group_2
322,,2,0,False,10,0,group_1
323,,2,0,False,10,0,group_2
324,,5,0,False,10,0,group_1
325,,40,0,False,10,1,group_2
326,,5,0,False,10,0,group_1
327,,2,0,False,10,0,group_2
328,,18,0,False,10,0,group_1
329,,15,0,False,10,0,group_2
330,,5,0,False,10,0,group_1
331,,2,0,False,10,0,group_2
332,,38,1,False,10,1,group_1
333,,3,0,False,10,0,group_2
334,,3,0,False,10,0,group_1
335,,5,0,False,10,0,group_2
336,,6,0,False,10,0,group_1
337,,31,0,False,10,1,group_2
338,,5,0,False,10,0,group_1
339,,132,8,False,10,1,group_2
340,,194,6,False,10,1,group_1
341,,5,0,False,10,0,group_2
342,,148,8,False,10,1,group_1
343,,2,0,False,10,0,group_2
344,,5,0,False,10,0,group_1
345,,4,0,False,10,0,group_2
346,,86,4,False,10,1,group_1
347,,4,0,False,10,0,group_2
348,,78,6,False,10,1,group_1
349,,3,0,False,10,0,group_2
350,,212,18,True,10,1,group_1
351,,2,0,False,10,0,group_2
352,,2,0,False,10,0,group_1
353,,2,0,False,10,0,group_2
354,,1,0,False,10,0,group_1
355,,1,0,False,10,0,group_2
356,,10,0,False,10,0,group_1
357,,5,0,False,10,0,group_2
358,,33,1,False,10,1,group_1
359,,4,0,False,10,0,group_2
360,,2,0,False,10,0,group_1
361,,6,0,False,10,0,group_2
362,,6,0,False,10,0,group_1
363,,3,0,False,10,0,group_2
364,,2,0,False,10,0,group_1
365,,3,0,False,10,0,group_2
366,,0,0,False,10,0,group_1
367,,12,0,False,10,0,group_2
368,,5,0,False,10,0,group_1
369,,1,0,False,10,0,group_2
370,,2,0,False,10,0,group_1
371,,12,0,False,10,0,group_2
372,,7,0,False,10,0,group_1
373,,55,3,False,10,1,group_2
374,,47,1,False,10,1,group_1
375,,8,0,False,10,0,group_2
376,,6,0,False,10,0,group_1
377,,314,13,False,10,1,group_2
378,,31,0,False,10,0,group_1
379,,10,0,False,10,0,group_2
380,,30,2,True,10,1,group_1
381,,18,0,False,10,0,group_2
382,,3,0,False,10,0,group_1
383,,8,1,False,10,1,group_2
384,,61,1,False,10,1,group_1
385,,5,0,False,10,0,group_2
386,,10,0,False,10,0,group_1
387,,43,0,False,10,0,group_2
388,,66,4,False,10,1,group_1
389,,4,0,False,10,0,group_2
390,,178,23,True,10,1,group_1
391,,38,0,False,10,0,group_2
392,,2,0,False,10,0,group_1
393,,7,0,False,10,0,group_2
394,,65,5,False,10,1,group_1
395,,3,0,False,10,0,group_2
396,,2,0,False,10,0,group_1
397,,3,0,False,10,0,group_2
398,,3,0,False,10,0,group_1
399,,2,0,False,10,0,group_2
400,,3,0,False,10,0,group_1
401,,1,0,False,10,0,group_2
402,,2,0,False,10,0,group_1
403,,42,3,False,10,1,group_2
404,,3,0,False,10,0,group_1
405,,1,0,False,10,0,group_2
406,,6,0,False,10,0,group_1
407,,2,0,False,10,0,group_2
408,,1,0,False,10,0,group_1
409,,57,3,False,10,1,group_2
410,,4,0,False,10,0,group_1
411,,3,0,False,10,0,group_2
412,,1,0,False,10,0,group_1
413,,3,0,False,10,0,group_2
414,,12,0,False,10,0,group_1
415,,4,0,False,10,0,group_2
416,,1,0,False,10,0,group_1
417,,5,0,False,10,0,group_2
418,,168,3,False,10,1,group_1
419,,94,4,False,10,1,group_2
420,,14,0,False,10,0,group_1
421,,6,0,False,10,0,group_2
422,,21,0,False,10,0,group_1
423,,122,9,False,10,1,group_2
424,,3,0,False,10,0,group_1
425,,2,0,False,10,0,group_2
426,,4,0,False,10,0,group_1
427,,3,0,False,10,0,group_2
428,,36,1,False,10,1,group_1
429,,27,1,False,10,1,group_2
430,,111,3,False,10,1,group_1
431,,2,0,False,10,0,group_2
432,,3,0,False,10,0,group_1
433,,9,0,False,10,0,group_2
434,,6,0,False,10,0,group_1
435,,47,2,False,10,1,group_2
436,,4,0,False,10,0,group_1
437,,5,0,False,10,0,group_2
438,,1,0,False,10,0,group_1
439,,58,1,False,10,1,group_2
440,,137,15,False,10,1,group_1
441,,8,0,False,10,0,group_2
442,,1,0,False,10,0,group_1
443,,2,0,False,10,0,group_2
444,,3,0,False,10,0,group_1
445,,9,0,False,10,0,group_2
446,,2,0,False,10,0,group_1
447,,3,0,False,10,0,group_2
448,,1,0,False,10,0,group_1
449,,73,0,False,10,1,group_2
450,,4,0,False,10,0,group_1
451,,53,1,False,10,1,group_2
452,,8,0,False,10,0,group_1
453,,5,0,False,10,0,group_2
454,,5,0,False,10,0,group_1
455,,3,0,False,10,0,group_2
456,,5,0,False,10,0,group_1
457,,107,4,False,10,1,group_2
458,,2,0,False,10,0,group_1
459,,108,8,False,10,1,group_2
460,,9,0,False,10,0,group_1
461,,2,0,False,10,0,group_2
462,,127,5,False,10,1,group_1
463,,18,1,False,10,1,group_2
464,,2,0,False,10,0,group_1
465,,3,0,False,10,0,group_2
466,,14,3,False,10,1,group_1
467,,7,0,False,10,0,group_2
468,,3,0,False,10,0,group_1
469,,60,1,False,10,1,group_2
470,,22,0,False,10,0,group_1
471,,1,0,False,10,0,group_2
472,,2,0,False,10,0,group_1
473,,18,0,False,10,0,group_2
474,,3,0,False,10,0,group_1
475,,31,1,False,10,1,group_2
476,,80,2,True,10,1,group_1
477,,1,0,False,10,0,group_2
478,,2,0,False,10,0,group_1
479,,3,0,False,10,0,group_2
480,,0,0,False,10,0,group_1
481,,9,0,False,10,0,group_2
482,,13,0,False,10,1,group_1
483,,6,0,False,10,0,group_2
484,,1,0,False,10,0,group_1
485,,5,0,False,10,0,group_2
486,,1,0,False,10,0,group_1
487,,29,6,False,10,1,group_2
488,,21,0,False,10,0,group_1
489,,6,0,False,10,0,group_2
490,,2,0,False,10,0,group_1
491,,3,0,False,10,0,group_2
492,,3,0,False,10,0,group_1
493,,4,0,False,10,0,group_2
494,,46,2,False,10,1,group_1
495,,0,0,False,10,0,group_2
496,,2,0,False,10,0,group_1
497,,12,0,False,10,0,group_2
498,,4,0,False,10,0,group_1
499,,3,0,False,10,0,group_2
500,,123,12,False,10,1,group_1
501,,2,0,False,10,0,group_2
502,,3,0,False,10,0,group_1
503,,81,0,False,10,1,group_2
504,,71,4,False,10,1,group_1
505,,4,0,False,10,0,group_2
506,,1,0,False,10,0,group_1
507,,64,2,False,10,1,group_2
508,,51,3,False,10,1,group_1
509,,17,0,False,10,0,group_2
510,,188,12,True,10,1,group_1
511,,178,10,True,10,1,group_2
512,,4,0,False,10,0,group_1
513,,0,0,False,10,0,group_2
514,,8,0,False,10,0,group_1
515,,2,0,False,10,0,group_2
516,,4,0,False,10,0,group_1
517,,29,0,False,10,0,group_2
518,,2,0,False,10,0,group_1
519,,12,0,False,10,0,group_2
520,,14,0,False,10,0,group_1
521,,175,22,False,10,1,group_2
522,,6,0,False,10,0,group_1
523,,4,0,False,10,0,group_2
524,,3,0,False,10,0,group_1
525,,1,0,False,10,0,group_2
526,,3,0,False,10,0,group_1
527,,4,0,False,10,0,group_2
528,,20,1,False,10,1,group_1
529,,4,0,False,10,0,group_2
530,,8,0,False,10,0,group_1
531,,15,0,False,10,0,group_2
532,,2,0,False,10,0,group_1
533,,3,0,False,10,0,group_2
534,,2,0,False,10,0,group_1
535,,22,0,False,10,0,group_2
536,,1,0,False,10,0,group_1
537,,3,0,False,10,0,group_2
538,,2,0,False,10,0,group_1
539,,58,3,False,10,1,group_2
540,,5,0,False,10,0,group_1
541,,8,0,False,10,0,group_2
542,,26,0,False,10,0,group_1
543,,4,0,False,10,0,group_2
544,,9,0,False,10,0,group_1
545,,4,0,False,10,0,group_2
546,,50,0,False,10,0,group_1
547,,5,0,False,10,0,group_2
548,,121,4,False,10,1,group_1
549,,40,2,False,10,1,group_2
550,,102,3,False,10,1,group_1
551,,3,0,False,10,0,group_2
552,,5,0,False,10,0,group_1
553,,20,1,False,10,1,group_2
554,,19,0,True,10,0,group_1
555,,4,0,False,10,0,group_2
556,,12,0,False,10,0,group_1
557,,42,0,False,10,0,group_2
558,,21,0,False,10,0,group_1
559,,103,9,False,10,1,group_2
560,,105,8,False,10,1,group_1
561,,1,0,False,10,0,group_2
562,,1,0,False,10,0,group_1
563,,3,0,False,10,0,group_2
564,,1,0,False,10,0,group_1
565,,16,0,False,10,0,group_2
566,,2,0,False,10,0,group_1
567,,13,0,False,10,0,group_2
568,,8,0,False,10,0,group_1
569,,189,12,False,10,1,group_2
570,,20,0,False,10,0,group_1
571,,6,0,False,10,0,group_2
572,,4,0,False,10,0,group_1
573,,5,0,False,10,0,group_2
574,,0,0,False,10,0,group_1
575,,3,0,False,10,0,group_2
576,,210,26,True,10,1,group_1
577,,5,0,False,10,0,group_2
578,,4,0,False,10,0,group_1
579,,47,5,False,10,1,group_2
580,,29,0,True,10,0,group_1
581,,18,0,False,10,0,group_2
582,,6,0,False,10,0,group_1
583,,7,0,False,10,0,group_2
584,,2,0,False,10,0,group_1
585,,22,1,False,10,1,group_2
586,,9,0,False,10,0,group_1
587,,9,0,False,10,0,group_2
588,,2,0,False,10,0,group_1
589,,43,3,False,10,1,group_2
590,,3,0,False,10,0,group_1
591,,6,0,False,10,0,group_2
592,,3,0,False,10,0,group_1
593,,2,0,False,10,0,group_2
594,,12,0,False,10,0,group_1
595,,2,0,False,10,0,group_2
596,,290,42,False,10,1,group_1
597,,2,0,False,10,0,group_2
598,,2,0,False,10,0,group_1
599,,53,2,False,10,1,group_2
600,,111,6,False,10,1,group_1
601,,2,0,False,10,0,group_2
602,,14,0,False,10,0,group_1
603,,3,0,False,10,0,group_2
604,,14,0,False,10,0,group_1
605,,11,0,False,10,0,group_2
606,,1,0,False,10,0,group_1
607,,55,3,False,10,1,group_2
608,,4,0,False,10,0,group_1
609,,7,0,False,10,0,group_2
610,,22,0,False,10,0,group_1
611,,2,0,False,10,0,group_2
612,,87,2,False,10,1,group_1
613,,3,0,False,10,0,group_2
614,,11,0,False,10,0,group_1
615,,23,1,False,10,1,group_2
616,,100,7,False,10,1,group_1
617,,18,0,False,10,0,group_2
618,,7,0,False,10,0,group_1
619,,14,1,False,10,1,group_2
620,,23,1,False,10,1,group_1
621,,1,0,False,10,0,group_2
622,,5,0,False,10,0,group_1
623,,4,0,False,10,0,group_2
624,,4,0,False,10,0,group_1
625,,34,2,False,10,1,group_2
626,,4,0,False,10,0,group_1
627,,11,0,False,10,0,group_2
628,,40,2,False,10,1,group_1
629,,2,0,False,10,0,group_2
630,,2,0,False,10,0,group_1
631,,1,0,False,10,0,group_2
632,,2,0,False,10,0,group_1
633,,7,0,False,10,0,group_2
634,,16,0,False,10,0,group_1
635,,4,0,False,10,0,group_2
636,,2,0,False,10,0,group_1
637,,56,3,False,10,1,group_2
638,,58,4,False,10,1,group_1
639,,6,0,False,10,0,group_2
640,,118,8,False,10,1,group_1
641,,32,1,False,10,1,group_2
642,,2,0,False,10,0,group_1
643,,22,0,False,10,0,group_2
644,,22,0,False,10,0,group_1
645,,8,0,False,10,0,group_2
646,,3,0,False,10,0,group_1
647,,104,7,False,10,1,group_2
648,,12,0,False,10,0,group_1
649,,1,0,False,10,0,group_2
650,,5,0,False,10,0,group_1
651,,11,0,False,10,0,group_2
652,,3,0,False,10,0,group_1
653,,1,0,False,10,0,group_2
654,,158,5,False,10,1,group_1
655,,5,0,False,10,0,group_2
656,,3,0,False,10,0,group_1
657,,2,0,False,10,0,group_2
658,,65,1,False,10,1,group_1
659,,27,0,False,10,0,group_2
660,,2,0,False,10,0,group_1
661,,135,7,False,10,1,group_2
662,,3,0,False,10,0,group_1
663,,11,0,False,10,0,group_2
664,,45,2,False,10,1,group_1
665,,3,0,False,10,0,group_2
666,,7,0,False,10,0,group_1
667,,28,2,False,10,1,group_2
668,,5,0,False,10,0,group_1
669,,4,0,False,10,0,group_2
670,,16,0,False,10,0,group_1
671,,5,0,False,10,0,group_2
672,,2,0,False,10,0,group_1
673,,3,0,False,10,0,group_2
674,,93,1,False,10,1,group_1
675,,14,0,False,10,0,group_2
676,,2,0,False,10,0,group_1
677,,54,0,False,10,0,group_2
678,,1,0,False,10,0,group_1
679,,364,27,False,10,1,group_2
680,,13,0,False,10,0,group_1
681,,5,0,False,10,0,group_2
682,,2,0,False,10,0,group_1
683,,6,0,False,10,0,group_2
684,,23,0,False,10,0,group_1
685,,19,0,False,10,0,group_2
686,,15,2,False,10,1,group_1
687,,0,0,False,10,0,group_2
688,,3,0,True,10,0,group_1
689,,11,0,False,10,0,group_2
690,,2,0,False,10,0,group_1
691,,15,0,False,10,0,group_2
692,,3,0,False,10,0,group_1
693,,8,0,False,10,0,group_2
694,,2,0,False,10,0,group_1
695,,6,0,False,10,0,group_2
696,,2,0,False,10,0,group_1
697,,4,0,False,10,0,group_2
698,,19,0,False,10,0,group_1
699,,2,0,False,10,0,group_2
700,,242,15,False,10,1,group_1
701,,8,0,False,10,0,group_2
702,,4,0,False,10,0,group_1
703,,7,0,False,10,0,group_2
704,,5,0,False,10,0,group_1
705,,2,0,False,10,0,group_2
706,,69,11,False,10,1,group_1
707,,1,0,False,10,0,group_2
708,,150,8,False,10,1,group_1
709,,3,0,False,10,0,group_2
710,,52,1,False,10,1,group_1
711,,59,5,False,10,1,group_2
712,,28,0,False,10,0,group_1
713,,92,6,False,10,1,group_2
714,,4,0,False,10,0,group_1
715,,1,0,False,10,0,group_2
716,,3,0,False,10,0,group_1
717,,4,0,False,10,0,group_2
718,,48,0,True,10,0,group_1
719,,0,0,False,10,0,group_2
720,,204,17,False,10,1,group_1
721,,2,0,False,10,0,group_2
722,,3,0,False,10,0,group_1
723,,1,0,False,10,0,group_2
724,,11,0,False,10,0,group_1
725,,26,1,False,10,1,group_2
726,,25,0,True,10,0,group_1
727,,19,0,False,10,0,group_2
728,,54,3,False,10,1,group_1
729,,6,0,False,10,0,group_2
730,,0,0,False,10,0,group_1
731,,2,0,False,10,0,group_2
732,,29,0,False,10,0,group_1
733,,58,1,False,10,1,group_2
734,,3,0,False,10,0,group_1
735,,4,0,False,10,0,group_2
736,,5,0,False,10,0,group_1
737,,10,0,False,10,0,group_2
738,,60,0,False,10,1,group_1
739,,7,0,False,10,0,group_2
740,,32,0,False,10,0,group_1
741,,6,0,False,10,0,group_2
742,,9,0,False,10,0,group_1
743,,12,0,False,10,0,group_2
744,,5,0,False,10,0,group_1
745,,3,0,False,10,0,group_2
746,,4,0,False,10,0,group_1
747,,14,0,False,10,0,group_2
748,,3,0,False,10,0,group_1
749,,2,0,False,10,0,group_2
750,,11,0,False,10,0,group_1
751,,13,0,False,10,0,group_2
752,,65,0,False,10,0,group_1
753,,3,0,False,10,0,group_2
754,,6,0,False,10,0,group_1
755,,2,0,False,10,0,group_2
756,,2,0,False,10,0,group_1
757,,3,0,False,10,0,group_2
758,,19,0,False,10,0,group_1
759,,35,0,True,10,0,group_2
760,,4,0,False,10,0,group_1
761,,25,0,False,10,0,group_2
762,,4,0,True,10,0,group_1
763,,1,0,False,10,0,group_2
764,,4,0,False,10,0,group_1
765,,5,0,False,10,0,group_2
766,,63,0,False,10,1,group_1
767,,17,0,False,10,0,group_2
768,,6,0,False,10,0,group_1
769,,13,0,False,10,0,group_2
770,,37,0,False,10,0,group_1
771,,103,4,False,10,1,group_2
772,,76,3,False,10,1,group_1
773,,10,0,False,10,0,group_2
774,,3,0,False,10,0,group_1
775,,14,0,False,10,0,group_2
776,,2,0,False,10,0,group_1
777,,10,0,False,10,0,group_2
778,,11,0,False,10,0,group_1
779,,3,0,False,10,0,group_2
780,,3,0,False,10,0,group_1
781,,28,1,False,10,1,group_2
782,,3,0,False,10,0,group_1
783,,16,0,False,10,0,group_2
784,,38,0,True,10,0,group_1
785,,109,8,False,10,1,group_2
786,,3,0,False,10,0,group_1
787,,38,1,False,10,1,group_2
788,,9,0,False,10,0,group_1
789,,3,0,False,10,0,group_2
790,,2,0,False,10,0,group_1
791,,1,0,False,10,0,group_2
792,,3,0,False,10,0,group_1
793,,168,5,False,10,1,group_2
794,,1,0,False,10,0,group_1
795,,3,0,False,10,0,group_2
796,,0,0,False,10,0,group_1
797,,3,0,False,10,0,group_2
798,,9,0,False,10,0,group_1
799,,24,0,False,10,0,group_2
800,,2,0,False,10,0,group_1
801,,106,17,False,10,1,group_2
802,,4,0,False,10,0,group_1
803,,2,0,False,10,0,group_2
804,,4,0,False,10,0,group_1
805,,23,0,True,10,0,group_2
806,,6,0,False,10,0,group_1
807,,21,1,False,10,1,group_2
808,,2,0,False,10,0,group_1
809,,1,0,False,10,0,group_2
810,,4,0,False,10,0,group_1
811,,6,0,False,10,0,group_2
812,,51,0,False,10,0,group_1
813,,14,0,False,10,0,group_2
814,,101,9,False,10,1,group_1
815,,2,0,False,10,0,group_2
816,,1,0,False,10,0,group_1
817,,13,0,False,10,0,group_2
818,,1,0,False,10,0,group_1
819,,81,3,False,10,1,group_2
820,,10,0,False,10,0,group_1
821,,148,7,False,10,1,group_2
822,,30,1,False,10,1,group_1
823,,3,0,False,10,0,group_2
824,,2,0,False,10,0,group_1
825,,34,1,False,10,1,group_2
826,,7,0,False,10,0,group_1
827,,6,0,False,10,0,group_2
828,,13,0,False,10,0,group_1
829,,4,0,False,10,0,group_2
830,,5,0,False,10,0,group_1
831,,5,0,False,10,0,group_2
832,,2,0,False,10,0,group_1
833,,90,2,True,10,1,group_2
834,,2,0,False,10,0,group_1
835,,3,0,False,10,0,group_2
836,,3,0,False,10,0,group_1
837,,3,0,False,10,0,group_2
838,,93,8,False,10,1,group_1
839,,41,3,False,10,1,group_2
840,,3,0,False,10,0,group_1
841,,46,3,False,10,1,group_2
842,,155,7,True,10,1,group_1
843,,3,0,False,10,0,group_2
844,,10,0,False,10,0,group_1
845,,0,0,False,10,0,group_2
846,,13,0,False,10,0,group_1
847,,3,0,False,10,0,group_2
848,,35,2,False,10,1,group_1
849,,1,0,False,10,0,group_2
850,,5,0,False,10,0,group_1
851,,6,0,False,10,0,group_2
852,,35,2,False,10,1,group_1
853,,2,0,False,10,0,group_2
854,,10,0,False,10,0,group_1
855,,35,3,False,10,1,group_2
856,,69,2,False,10,1,group_1
857,,2,0,False,10,0,group_2
